filename,width,height,class,xmin,ymin,xmax,ymax
Video3_273_jpg.rf.798f37ba9df8533ad335f2c081422377.jpg,640,640,Boots,265,398,347,489
Video3_273_jpg.rf.798f37ba9df8533ad335f2c081422377.jpg,640,640,Boots,373,419,448,529
Video3_273_jpg.rf.798f37ba9df8533ad335f2c081422377.jpg,640,640,Helmet,260,16,376,76
Video3_273_jpg.rf.798f37ba9df8533ad335f2c081422377.jpg,640,640,Helmet,204,12,478,544
Video4_236_jpg.rf.79d9e9dc867ac8e6888a173bbdf0546c.jpg,640,640,Vest,296,169,466,347
Video4_236_jpg.rf.79d9e9dc867ac8e6888a173bbdf0546c.jpg,640,640,Boots,350,473,448,565
Video4_236_jpg.rf.79d9e9dc867ac8e6888a173bbdf0546c.jpg,640,640,Boots,270,444,384,530
Video4_236_jpg.rf.79d9e9dc867ac8e6888a173bbdf0546c.jpg,640,640,Helmet,311,68,445,127
Video4_236_jpg.rf.79d9e9dc867ac8e6888a173bbdf0546c.jpg,640,640,Person,255,66,500,569
Video1_49_jpg.rf.79e8410581df68189c40ce5e00251bde.jpg,640,640,Person,216,77,415,485
Video1_49_jpg.rf.79e8410581df68189c40ce5e00251bde.jpg,640,640,Vest,224,158,381,301
Video1_49_jpg.rf.79e8410581df68189c40ce5e00251bde.jpg,640,640,Boots,246,402,351,479
Video1_49_jpg.rf.79e8410581df68189c40ce5e00251bde.jpg,640,640,Boots,304,381,400,451
Video1_49_jpg.rf.79e8410581df68189c40ce5e00251bde.jpg,640,640,Helmet,249,81,355,124
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Vest,316,153,640,640
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Vest,40,285,93,536
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Vest,13,311,56,525
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Vest,151,205,344,640
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Vest,59,274,149,587
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Vest,92,277,204,640
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Person,331,2,640,640
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Person,189,136,337,640
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Person,134,211,195,640
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Person,71,225,136,640
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Person,46,257,85,640
TsirinOne0031_jpg.rf.7a4c468e10da6401b0a9ee751c4fc7f8.jpg,640,640,Person,13,266,51,640
AightOne0572_jpg.rf.7a40c334a525d5c04e2918202a473c6b.jpg,640,640,Vest,185,332,229,377
AightOne0572_jpg.rf.7a40c334a525d5c04e2918202a473c6b.jpg,640,640,Vest,194,375,221,430
r15_jpg.rf.7a53d87a2240b10e283f6c25f9357730.jpg,640,640,Vest,50,333,205,613
r15_jpg.rf.7a53d87a2240b10e283f6c25f9357730.jpg,640,640,Vest,226,344,390,612
r15_jpg.rf.7a53d87a2240b10e283f6c25f9357730.jpg,640,640,Vest,417,348,578,631
r15_jpg.rf.7a53d87a2240b10e283f6c25f9357730.jpg,640,640,Person,0,207,236,640
r15_jpg.rf.7a53d87a2240b10e283f6c25f9357730.jpg,640,640,Person,183,199,428,640
r15_jpg.rf.7a53d87a2240b10e283f6c25f9357730.jpg,640,640,Person,368,210,611,640
KakaoTalk_20221018_001425789_23_jpg.rf.7b1ce4dd0b8717a8e449d8fc80f140e4.jpg,640,640,Boots,517,254,565,294
KakaoTalk_20221018_001425789_23_jpg.rf.7b1ce4dd0b8717a8e449d8fc80f140e4.jpg,640,640,Helmet,139,259,182,332
KakaoTalk_20221018_001425789_23_jpg.rf.7b1ce4dd0b8717a8e449d8fc80f140e4.jpg,640,640,Vest,216,235,364,359
KakaoTalk_20221018_001425789_23_jpg.rf.7b1ce4dd0b8717a8e449d8fc80f140e4.jpg,640,640,Person,136,184,584,392
Video2_183_jpg.rf.7a8e666aed59c82eda9e3a13e3e58951.jpg,640,640,Vest,272,138,388,237
Video2_183_jpg.rf.7a8e666aed59c82eda9e3a13e3e58951.jpg,640,640,Boots,290,308,336,362
Video2_183_jpg.rf.7a8e666aed59c82eda9e3a13e3e58951.jpg,640,640,Boots,348,309,392,364
Video2_183_jpg.rf.7a8e666aed59c82eda9e3a13e3e58951.jpg,640,640,Helmet,285,79,359,113
Video2_183_jpg.rf.7a8e666aed59c82eda9e3a13e3e58951.jpg,640,640,Person,232,80,437,376
Twalv0282_jpg.rf.7b6cef88b8eb1d64c84a4a796748d44e.jpg,640,640,Vest,2,180,159,343
Video3_19_jpg.rf.78cb6773926147f4dac1ed4ada4d8ef5.jpg,640,640,Vest,236,230,377,353
Video3_19_jpg.rf.78cb6773926147f4dac1ed4ada4d8ef5.jpg,640,640,Boots,309,429,354,486
Video3_19_jpg.rf.78cb6773926147f4dac1ed4ada4d8ef5.jpg,640,640,Boots,252,445,306,524
Video3_19_jpg.rf.78cb6773926147f4dac1ed4ada4d8ef5.jpg,640,640,Helmet,270,162,350,202
Video3_19_jpg.rf.78cb6773926147f4dac1ed4ada4d8ef5.jpg,640,640,Person,200,163,431,525
image_167_jpg.rf.7bebf0eab89e7232fcc743d5f319b29b.jpg,640,640,Vest,94,137,182,379
image_167_jpg.rf.7bebf0eab89e7232fcc743d5f319b29b.jpg,640,640,Helmet,116,29,170,92
image_167_jpg.rf.7bebf0eab89e7232fcc743d5f319b29b.jpg,640,640,Boots,137,556,184,618
image_167_jpg.rf.7bebf0eab89e7232fcc743d5f319b29b.jpg,640,640,Boots,270,597,327,640
image_167_jpg.rf.7bebf0eab89e7232fcc743d5f319b29b.jpg,640,640,Person,256,6,430,640
image_167_jpg.rf.7bebf0eab89e7232fcc743d5f319b29b.jpg,640,640,Person,55,18,221,640
ppe_0896_jpg.rf.7c157e943990d3cbc0c5e562e1c39de8.jpg,640,640,Helmet,130,46,251,185
ppe_0896_jpg.rf.7c157e943990d3cbc0c5e562e1c39de8.jpg,640,640,Helmet,292,5,408,152
ppe_0896_jpg.rf.7c157e943990d3cbc0c5e562e1c39de8.jpg,640,640,Boots,347,428,463,532
ppe_0896_jpg.rf.7c157e943990d3cbc0c5e562e1c39de8.jpg,640,640,Person,73,28,262,640
ppe_0896_jpg.rf.7c157e943990d3cbc0c5e562e1c39de8.jpg,640,640,Person,257,20,593,549
image_226_jpg.rf.7b7fc747bd2b63a7647d303478e5d78c.jpg,640,640,Vest,231,185,340,401
image_226_jpg.rf.7b7fc747bd2b63a7647d303478e5d78c.jpg,640,640,Boots,266,563,301,629
image_226_jpg.rf.7b7fc747bd2b63a7647d303478e5d78c.jpg,640,640,Boots,300,567,338,635
image_226_jpg.rf.7b7fc747bd2b63a7647d303478e5d78c.jpg,640,640,Person,193,94,388,640
image_170_jpg.rf.7a693d8fa535373af81bd52dd5e6aae4.jpg,640,640,Helmet,113,29,169,91
image_170_jpg.rf.7a693d8fa535373af81bd52dd5e6aae4.jpg,640,640,Vest,91,144,179,378
image_170_jpg.rf.7a693d8fa535373af81bd52dd5e6aae4.jpg,640,640,Boots,95,611,120,640
image_170_jpg.rf.7a693d8fa535373af81bd52dd5e6aae4.jpg,640,640,Boots,135,557,183,616
image_170_jpg.rf.7a693d8fa535373af81bd52dd5e6aae4.jpg,640,640,Boots,258,596,308,640
image_170_jpg.rf.7a693d8fa535373af81bd52dd5e6aae4.jpg,640,640,Boots,304,580,333,640
image_170_jpg.rf.7a693d8fa535373af81bd52dd5e6aae4.jpg,640,640,Person,204,11,397,640
image_170_jpg.rf.7a693d8fa535373af81bd52dd5e6aae4.jpg,640,640,Person,53,17,196,640
Aitin2737_jpg.rf.7c755e8bf478117afeca0d50af535647.jpg,640,640,Helmet,316,193,350,227
Aitin2737_jpg.rf.7c755e8bf478117afeca0d50af535647.jpg,640,640,Vest,299,250,363,415
Image_ipg-2083-_jpg.rf.7c1df1f833b90aa673bb786ca24f1e5d.jpg,640,640,Helmet,266,135,372,179
image_174_jpg.rf.7c7d12e50c1b46eeb06c885ca936682e.jpg,640,640,Vest,232,182,346,386
image_174_jpg.rf.7c7d12e50c1b46eeb06c885ca936682e.jpg,640,640,Helmet,256,77,309,122
image_174_jpg.rf.7c7d12e50c1b46eeb06c885ca936682e.jpg,640,640,Boots,267,563,301,628
image_174_jpg.rf.7c7d12e50c1b46eeb06c885ca936682e.jpg,640,640,Boots,299,570,340,634
image_174_jpg.rf.7c7d12e50c1b46eeb06c885ca936682e.jpg,640,640,Person,95,72,473,640
image_216_jpg.rf.7d6bb3a0fae7b4880d055f06aaaa8306.jpg,640,640,Vest,234,185,345,410
image_216_jpg.rf.7d6bb3a0fae7b4880d055f06aaaa8306.jpg,640,640,Boots,260,563,302,627
image_216_jpg.rf.7d6bb3a0fae7b4880d055f06aaaa8306.jpg,640,640,Boots,312,580,362,640
image_216_jpg.rf.7d6bb3a0fae7b4880d055f06aaaa8306.jpg,640,640,Person,193,82,405,640
image_190_jpg.rf.7dbd31f020b34a2a992e774d632fed03.jpg,640,640,Helmet,196,92,250,145
image_190_jpg.rf.7dbd31f020b34a2a992e774d632fed03.jpg,640,640,Vest,185,187,291,349
image_190_jpg.rf.7dbd31f020b34a2a992e774d632fed03.jpg,640,640,Boots,215,558,252,610
image_190_jpg.rf.7dbd31f020b34a2a992e774d632fed03.jpg,640,640,Boots,253,557,292,607
image_190_jpg.rf.7dbd31f020b34a2a992e774d632fed03.jpg,640,640,Person,128,84,357,626
download-1-_jpeg_jpg.rf.7e8eaa95be8ef1454c85e2b40fde73b4.jpg,640,640,Helmet,270,150,336,269
download-1-_jpeg_jpg.rf.7e8eaa95be8ef1454c85e2b40fde73b4.jpg,640,640,Boots,127,455,206,528
download-1-_jpeg_jpg.rf.7e8eaa95be8ef1454c85e2b40fde73b4.jpg,640,640,Boots,181,424,250,496
download-1-_jpeg_jpg.rf.7e8eaa95be8ef1454c85e2b40fde73b4.jpg,640,640,Person,74,67,348,543
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Helmet,274,186,316,234
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Helmet,432,228,453,258
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Helmet,189,249,214,297
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Helmet,570,255,608,296
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Helmet,260,267,276,300
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Helmet,347,279,369,299
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Vest,419,276,465,395
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Vest,340,316,380,418
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Vest,177,298,230,445
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Vest,550,329,625,520
Aitin0942_jpg.rf.7e8bdfd8b452a946330f373db2562c6f.jpg,640,640,Vest,239,292,334,558
Photin0566_jpg.rf.7e95cb33777318f762ae2fc65b8df1cd.jpg,640,640,Vest,28,0,568,640
image_244_jpg.rf.7e9aef60d3b18fef71bfe3716efd87b8.jpg,640,640,Boots,576,570,640,629
image_244_jpg.rf.7e9aef60d3b18fef71bfe3716efd87b8.jpg,640,640,Vest,586,184,640,419
image_244_jpg.rf.7e9aef60d3b18fef71bfe3716efd87b8.jpg,640,640,Person,553,104,640,640
Video3_148_jpg.rf.7ef1cd2098a8a0464e89e1d8caef8b67.jpg,640,640,Vest,293,175,409,286
Video3_148_jpg.rf.7ef1cd2098a8a0464e89e1d8caef8b67.jpg,640,640,Boots,302,371,347,442
Video3_148_jpg.rf.7ef1cd2098a8a0464e89e1d8caef8b67.jpg,640,640,Boots,341,360,377,419
Video3_148_jpg.rf.7ef1cd2098a8a0464e89e1d8caef8b67.jpg,640,640,Helmet,321,111,393,144
Video3_148_jpg.rf.7ef1cd2098a8a0464e89e1d8caef8b67.jpg,640,640,Person,253,110,454,452
download-3-_jpeg_jpg.rf.7eae169e810ddec11b970a4a3f0a5019.jpg,640,640,Helmet,195,52,386,210
download-3-_jpeg_jpg.rf.7eae169e810ddec11b970a4a3f0a5019.jpg,640,640,Boots,472,493,567,594
download-3-_jpeg_jpg.rf.7eae169e810ddec11b970a4a3f0a5019.jpg,640,640,Person,113,37,612,602
59_JPG_jpg.rf.7eb66898959b1f0a3e1d42bcc88df68b.jpg,640,640,Helmet,304,207,379,240
59_JPG_jpg.rf.7eb66898959b1f0a3e1d42bcc88df68b.jpg,640,640,Person,269,211,430,528
Nein4500_jpg.rf.7f81d94530ad6903f32030157ba8fac1.jpg,640,640,Vest,0,1,609,629
Video3_129_jpg.rf.7ff4e90f4d386438fe240ebb46b0b1a7.jpg,640,640,Vest,249,166,345,257
Video3_129_jpg.rf.7ff4e90f4d386438fe240ebb46b0b1a7.jpg,640,640,Boots,283,319,331,369
Video3_129_jpg.rf.7ff4e90f4d386438fe240ebb46b0b1a7.jpg,640,640,Boots,224,319,263,368
Video3_129_jpg.rf.7ff4e90f4d386438fe240ebb46b0b1a7.jpg,640,640,Helmet,269,116,327,144
Video3_129_jpg.rf.7ff4e90f4d386438fe240ebb46b0b1a7.jpg,640,640,Person,201,120,380,376
Video4_35_jpg.rf.806b7ce6f98d3bca55cd49e1d1dbbea7.jpg,640,640,Vest,249,161,448,334
Video4_35_jpg.rf.806b7ce6f98d3bca55cd49e1d1dbbea7.jpg,640,640,Boots,381,437,464,536
Video4_35_jpg.rf.806b7ce6f98d3bca55cd49e1d1dbbea7.jpg,640,640,Boots,279,445,338,543
Video4_35_jpg.rf.806b7ce6f98d3bca55cd49e1d1dbbea7.jpg,640,640,Helmet,277,65,388,113
Video4_35_jpg.rf.806b7ce6f98d3bca55cd49e1d1dbbea7.jpg,640,640,Person,205,57,495,547
78_JPG_jpg.rf.801adbf4d090c70ebd9ffa5c2a40aded.jpg,640,640,Helmet,192,142,415,213
Aitin0586_jpg.rf.80b04a50b3e68537d5aa499e346df5df.jpg,640,640,Helmet,348,52,441,215
Aitin0586_jpg.rf.80b04a50b3e68537d5aa499e346df5df.jpg,640,640,Vest,314,214,472,640
image_264_jpg.rf.7f6d8cacd1c76e9958e3edbe8d3aee39.jpg,640,640,Vest,217,223,342,389
image_264_jpg.rf.7f6d8cacd1c76e9958e3edbe8d3aee39.jpg,640,640,Boots,251,553,290,611
image_264_jpg.rf.7f6d8cacd1c76e9958e3edbe8d3aee39.jpg,640,640,Boots,289,551,335,609
image_264_jpg.rf.7f6d8cacd1c76e9958e3edbe8d3aee39.jpg,640,640,Person,185,132,370,637
Video4_26_jpg.rf.7fe3fd698a4eb0a03eb6fc34900c41f2.jpg,640,640,Vest,180,167,372,328
Video4_26_jpg.rf.7fe3fd698a4eb0a03eb6fc34900c41f2.jpg,640,640,Boots,203,435,262,528
Video4_26_jpg.rf.7fe3fd698a4eb0a03eb6fc34900c41f2.jpg,640,640,Boots,301,429,379,524
Video4_26_jpg.rf.7fe3fd698a4eb0a03eb6fc34900c41f2.jpg,640,640,Helmet,221,64,326,112
Video4_26_jpg.rf.7fe3fd698a4eb0a03eb6fc34900c41f2.jpg,640,640,Person,143,69,423,536
Video2_40_jpg.rf.803d1f8c9e96165a950ff1eeed8d244d.jpg,640,640,Vest,283,192,427,315
Video2_40_jpg.rf.803d1f8c9e96165a950ff1eeed8d244d.jpg,640,640,Boots,306,409,370,488
Video2_40_jpg.rf.803d1f8c9e96165a950ff1eeed8d244d.jpg,640,640,Boots,351,386,404,446
Video2_40_jpg.rf.803d1f8c9e96165a950ff1eeed8d244d.jpg,640,640,Helmet,306,120,386,156
Video2_40_jpg.rf.803d1f8c9e96165a950ff1eeed8d244d.jpg,640,640,Person,244,113,480,494
Worker-with-safety-glasses_6_jpeg.rf.8176c89b46e76c034fe086aca14aabcc.jpg,640,640,Glass,246,164,470,300
Worker-with-safety-glasses_6_jpeg.rf.8176c89b46e76c034fe086aca14aabcc.jpg,640,640,Helmet,224,0,499,160
Worker-with-safety-glasses_6_jpeg.rf.8176c89b46e76c034fe086aca14aabcc.jpg,640,640,Glove,18,161,270,484
Worker-with-safety-glasses_6_jpeg.rf.8176c89b46e76c034fe086aca14aabcc.jpg,640,640,Glove,448,138,638,503
Worker-with-safety-glasses_6_jpeg.rf.8176c89b46e76c034fe086aca14aabcc.jpg,640,640,Mask,255,277,446,508
Worker-with-safety-glasses_6_jpeg.rf.8176c89b46e76c034fe086aca14aabcc.jpg,640,640,Person,2,1,640,640
KakaoTalk_20221018_001425789_06_jpg.rf.817a8fe4e04c4bb46c12834d95e1e82d.jpg,640,640,Helmet,280,118,372,165
KakaoTalk_20221018_001425789_06_jpg.rf.817a8fe4e04c4bb46c12834d95e1e82d.jpg,640,640,Vest,281,209,396,384
KakaoTalk_20221018_001425789_06_jpg.rf.817a8fe4e04c4bb46c12834d95e1e82d.jpg,640,640,Boots,230,556,321,586
KakaoTalk_20221018_001425789_06_jpg.rf.817a8fe4e04c4bb46c12834d95e1e82d.jpg,640,640,Boots,363,561,402,601
KakaoTalk_20221018_001425789_06_jpg.rf.817a8fe4e04c4bb46c12834d95e1e82d.jpg,640,640,Person,199,104,468,625
image_200_jpg.rf.815587d25aafe69b71ad99fcc5b7dd9b.jpg,640,640,Vest,256,179,363,387
image_200_jpg.rf.815587d25aafe69b71ad99fcc5b7dd9b.jpg,640,640,Boots,288,554,321,623
image_200_jpg.rf.815587d25aafe69b71ad99fcc5b7dd9b.jpg,640,640,Boots,320,562,363,629
image_200_jpg.rf.815587d25aafe69b71ad99fcc5b7dd9b.jpg,640,640,Person,163,80,460,640
download-27-_jpg.rf.81e94c5327ce7d1fb29228d70c235455.jpg,640,640,Helmet,116,48,302,160
download-27-_jpg.rf.81e94c5327ce7d1fb29228d70c235455.jpg,640,640,Vest,43,175,346,460
download-27-_jpg.rf.81e94c5327ce7d1fb29228d70c235455.jpg,640,640,Person,8,30,619,640
Video4_243_jpg.rf.814d245540aaaf70b2fef0e4e73bda0c.jpg,640,640,Vest,264,161,438,331
Video4_243_jpg.rf.814d245540aaaf70b2fef0e4e73bda0c.jpg,640,640,Boots,358,449,431,545
Video4_243_jpg.rf.814d245540aaaf70b2fef0e4e73bda0c.jpg,640,640,Boots,254,433,354,518
Video4_243_jpg.rf.814d245540aaaf70b2fef0e4e73bda0c.jpg,640,640,Helmet,295,66,410,122
Video4_243_jpg.rf.814d245540aaaf70b2fef0e4e73bda0c.jpg,640,640,Person,238,58,492,546
Photin0529_jpg.rf.82c5f8d718afa4fe06f37d2430304048.jpg,640,640,Vest,174,39,464,526
00350_jpg.rf.81e38ba89dafeb41456c62ca2eea09ae.jpg,640,640,Vest,481,360,521,452
00350_jpg.rf.81e38ba89dafeb41456c62ca2eea09ae.jpg,640,640,Vest,268,312,312,375
00350_jpg.rf.81e38ba89dafeb41456c62ca2eea09ae.jpg,640,640,Vest,410,308,443,363
00350_jpg.rf.81e38ba89dafeb41456c62ca2eea09ae.jpg,640,640,Vest,169,337,194,380
00350_jpg.rf.81e38ba89dafeb41456c62ca2eea09ae.jpg,640,640,Vest,224,317,253,372
00350_jpg.rf.81e38ba89dafeb41456c62ca2eea09ae.jpg,640,640,Vest,68,338,103,403
00350_jpg.rf.81e38ba89dafeb41456c62ca2eea09ae.jpg,640,640,Vest,379,303,429,363
00350_jpg.rf.81e38ba89dafeb41456c62ca2eea09ae.jpg,640,640,Vest,305,299,347,367
00350_jpg.rf.81e38ba89dafeb41456c62ca2eea09ae.jpg,640,640,Vest,466,312,498,375
image_171_jpg.rf.8181fe87e654a852ef283da838bff281.jpg,640,640,Helmet,256,120,302,201
image_171_jpg.rf.8181fe87e654a852ef283da838bff281.jpg,640,640,Vest,232,272,345,377
image_171_jpg.rf.8181fe87e654a852ef283da838bff281.jpg,640,640,Boots,252,556,291,608
image_171_jpg.rf.8181fe87e654a852ef283da838bff281.jpg,640,640,Boots,300,558,339,610
image_171_jpg.rf.8181fe87e654a852ef283da838bff281.jpg,640,640,Person,188,113,380,611
image_310_jpg.rf.834a1f0f577a2be60609787967a06698.jpg,640,640,Boots,201,536,250,583
image_310_jpg.rf.834a1f0f577a2be60609787967a06698.jpg,640,640,Boots,233,522,273,566
image_310_jpg.rf.834a1f0f577a2be60609787967a06698.jpg,640,640,Vest,188,190,266,350
image_310_jpg.rf.834a1f0f577a2be60609787967a06698.jpg,640,640,Person,161,98,318,598
image_176_jpg.rf.837014d9233dbe75a32e8bad6a90dc47.jpg,640,640,Vest,186,181,287,341
image_176_jpg.rf.837014d9233dbe75a32e8bad6a90dc47.jpg,640,640,Helmet,184,88,238,139
image_176_jpg.rf.837014d9233dbe75a32e8bad6a90dc47.jpg,640,640,Boots,216,560,252,612
image_176_jpg.rf.837014d9233dbe75a32e8bad6a90dc47.jpg,640,640,Boots,253,560,290,607
image_176_jpg.rf.837014d9233dbe75a32e8bad6a90dc47.jpg,640,640,Person,15,74,453,630
Video3_161_jpg.rf.82dc7e5d69bbbd958ed753700a841e84.jpg,640,640,Vest,226,175,372,316
Video3_161_jpg.rf.82dc7e5d69bbbd958ed753700a841e84.jpg,640,640,Boots,214,423,274,516
Video3_161_jpg.rf.82dc7e5d69bbbd958ed753700a841e84.jpg,640,640,Boots,270,411,342,490
Video3_161_jpg.rf.82dc7e5d69bbbd958ed753700a841e84.jpg,640,640,Helmet,254,90,352,133
Video3_161_jpg.rf.82dc7e5d69bbbd958ed753700a841e84.jpg,640,640,Person,178,84,420,523
image_200_jpg.rf.83f1d98414a7b32921aa9c0d3cecdfdd.jpg,640,640,Vest,256,179,363,387
image_200_jpg.rf.83f1d98414a7b32921aa9c0d3cecdfdd.jpg,640,640,Boots,288,554,321,623
image_200_jpg.rf.83f1d98414a7b32921aa9c0d3cecdfdd.jpg,640,640,Boots,320,562,363,629
image_200_jpg.rf.83f1d98414a7b32921aa9c0d3cecdfdd.jpg,640,640,Person,163,80,460,640
image_296_jpg.rf.84b924463ebce17ab0082427e46df6a9.jpg,640,640,Boots,250,556,290,609
image_296_jpg.rf.84b924463ebce17ab0082427e46df6a9.jpg,640,640,Boots,295,556,332,611
image_296_jpg.rf.84b924463ebce17ab0082427e46df6a9.jpg,640,640,Person,211,133,369,619
Video2_13_jpg.rf.856c7af9930d9633c865352638373851.jpg,640,640,Vest,292,186,365,254
Video2_13_jpg.rf.856c7af9930d9633c865352638373851.jpg,640,640,Boots,292,299,322,336
Video2_13_jpg.rf.856c7af9930d9633c865352638373851.jpg,640,640,Boots,333,303,374,343
Video2_13_jpg.rf.856c7af9930d9633c865352638373851.jpg,640,640,Helmet,301,150,355,171
Video2_13_jpg.rf.856c7af9930d9633c865352638373851.jpg,640,640,Person,268,147,387,349
Video3_129_jpg.rf.857e66eb9437df79416120e54414a6b5.jpg,640,640,Vest,249,166,345,257
Video3_129_jpg.rf.857e66eb9437df79416120e54414a6b5.jpg,640,640,Boots,283,319,331,369
Video3_129_jpg.rf.857e66eb9437df79416120e54414a6b5.jpg,640,640,Boots,224,319,263,368
Video3_129_jpg.rf.857e66eb9437df79416120e54414a6b5.jpg,640,640,Helmet,269,117,327,144
Video3_129_jpg.rf.857e66eb9437df79416120e54414a6b5.jpg,640,640,Person,201,120,380,376
ppe_1270_jpg.rf.85d71b3f4e0dd6cbba158dddf708677a.jpg,640,640,Helmet,121,0,249,104
ppe_1270_jpg.rf.85d71b3f4e0dd6cbba158dddf708677a.jpg,640,640,Helmet,457,91,596,250
ppe_1270_jpg.rf.85d71b3f4e0dd6cbba158dddf708677a.jpg,640,640,Person,36,0,310,640
ppe_1270_jpg.rf.85d71b3f4e0dd6cbba158dddf708677a.jpg,640,640,Person,308,81,640,640
Video3_34_jpg.rf.85da155a424ad683bf4057bd880319ed.jpg,640,640,Vest,208,208,411,388
Video3_34_jpg.rf.85da155a424ad683bf4057bd880319ed.jpg,640,640,Boots,220,495,288,597
Video3_34_jpg.rf.85da155a424ad683bf4057bd880319ed.jpg,640,640,Boots,329,517,441,630
Video3_34_jpg.rf.85da155a424ad683bf4057bd880319ed.jpg,640,640,Helmet,248,102,380,162
Video3_34_jpg.rf.85da155a424ad683bf4057bd880319ed.jpg,640,640,Person,147,108,470,633
Video4_240_jpg.rf.8c311f78857a0840ba5aacedd8db2fad.jpg,640,640,Vest,286,164,452,340
Video4_240_jpg.rf.8c311f78857a0840ba5aacedd8db2fad.jpg,640,640,Boots,361,462,447,558
Video4_240_jpg.rf.8c311f78857a0840ba5aacedd8db2fad.jpg,640,640,Boots,270,438,379,527
Video4_240_jpg.rf.8c311f78857a0840ba5aacedd8db2fad.jpg,640,640,Helmet,315,65,439,119
Video4_240_jpg.rf.8c311f78857a0840ba5aacedd8db2fad.jpg,640,640,Person,257,66,506,559
image_169_jpg.rf.864099168b84066dee06e51773942e0f.jpg,640,640,Vest,234,281,345,377
image_169_jpg.rf.864099168b84066dee06e51773942e0f.jpg,640,640,Helmet,251,136,304,199
image_169_jpg.rf.864099168b84066dee06e51773942e0f.jpg,640,640,Boots,250,557,291,608
image_169_jpg.rf.864099168b84066dee06e51773942e0f.jpg,640,640,Boots,298,555,340,610
image_169_jpg.rf.864099168b84066dee06e51773942e0f.jpg,640,640,Person,206,130,375,623
Photin0014_jpg.rf.8b9014fdfa05b7c057862597ebc29f72.jpg,640,640,Vest,69,108,583,414
Video2_48_jpg.rf.89e40fe5a6fb2470dc0c4cc491898a48.jpg,640,640,Vest,269,196,440,356
Video2_48_jpg.rf.89e40fe5a6fb2470dc0c4cc491898a48.jpg,640,640,Boots,299,482,395,589
Video2_48_jpg.rf.89e40fe5a6fb2470dc0c4cc491898a48.jpg,640,640,Boots,345,454,361,476
Video2_48_jpg.rf.89e40fe5a6fb2470dc0c4cc491898a48.jpg,640,640,Helmet,300,105,414,154
Video2_48_jpg.rf.89e40fe5a6fb2470dc0c4cc491898a48.jpg,640,640,Person,216,101,545,607
Image_ipg-1381-_jpg.rf.8602b5c6b2f9d7a3801bb82818394ef3.jpg,640,640,Helmet,492,32,620,250
Video4_254_jpg.rf.86a8acc8ed4894558ef30040a8d58eae.jpg,640,640,Vest,233,132,413,303
Video4_254_jpg.rf.86a8acc8ed4894558ef30040a8d58eae.jpg,640,640,Boots,347,406,411,503
Video4_254_jpg.rf.86a8acc8ed4894558ef30040a8d58eae.jpg,640,640,Boots,237,405,317,493
Video4_254_jpg.rf.86a8acc8ed4894558ef30040a8d58eae.jpg,640,640,Helmet,264,35,369,89
Video4_254_jpg.rf.86a8acc8ed4894558ef30040a8d58eae.jpg,640,640,Person,191,33,458,504
Twalv0611_jpg.rf.8b8e68dff2cb7c4c26e1814cbfd8acd7.jpg,640,640,Vest,0,78,172,237
Twalv0611_jpg.rf.8b8e68dff2cb7c4c26e1814cbfd8acd7.jpg,640,640,Vest,0,205,226,525
Video3_15_jpg.rf.89d6f2abdd773c320e9a6ea3b337c7ec.jpg,640,640,Vest,272,232,395,343
Video3_15_jpg.rf.89d6f2abdd773c320e9a6ea3b337c7ec.jpg,640,640,Boots,324,421,370,492
